collected_at,service_type,region,name,resource_id,status,created,updated,public_ips,private_ips,flavor_id,image_id,image_name,image_os_distro,image_os_version,image_os_type,image_release_id,image_lookup_error,image_schedule,hypervisor_id,size_gb,attachments,protocol,node_count,datastore_type,datastore_version,backup_schedule_enabled,ha_group_id,email_address,backup_container,is_encrypted,datacenter,details_json,cidr,gateway_ip,network_id,object_count,bytes_used,cdn_enabled,stack_status_reason
2026-07-03T14:27:58.330661Z,block_storage_volume,iad,System disk for dc368b96-8438-435e-a658-80de118e6c0b,0b7ea31c-546c-4730-bea3-41ba6773149d,available,,,,,,2fd07c5d-3104-4931-882b-4fe6a115c3bd,Ubuntu 24.04 LTS (Cloud),com.ubuntu,24.04,linux,ubuntu_24.04_lts_cloud,,,,50,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330666Z,block_storage_volume,iad,System disk for d4270fdb-5def-472b-bafd-3d461c4d5d4c,cf913653-c43d-416d-8e36-817a0671d715,available,,,,,,f0927f2c-7b84-4bc9-ac8c-a0891ffb16d4,Ubuntu 20.04 LTS (Focal Fossa) (Cloud),com.ubuntu,20.04,linux,ubuntu_20.04_lts_cloud,,,,50,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330672Z,block_storage_volume,iad,System disk for ece54f3a-6c6d-490a-ba59-e28e135878f6,9dcdca34-4fd2-470e-8a16-97b4e50c3a77,available,,,,,,f0927f2c-7b84-4bc9-ac8c-a0891ffb16d4,Ubuntu 20.04 LTS (Focal Fossa) (Cloud),com.ubuntu,20.04,linux,ubuntu_20.04_lts_cloud,,,,50,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330677Z,block_storage_volume,iad,System disk for 13822abd-c2c5-49d0-97d2-4b4c627df7a6,7aefcd32-7537-4358-a5d3-bde040f639ae,available,,,,,,2fd07c5d-3104-4931-882b-4fe6a115c3bd,Ubuntu 24.04 LTS (Cloud),com.ubuntu,24.04,linux,ubuntu_24.04_lts_cloud,,,,50,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330683Z,block_storage_volume,iad,System disk for 7afcc45d-4080-475e-a771-8ee1f265ef5c,1a829f75-2502-434c-8b83-622c3ef0e7ee,available,,,,,,d36d82bb-4ef4-41df-9cd0-1319ccd57596,Rocky 8 (PVHVM),org.rockylinux,8,linux,rocky_8_pvhvm,,,,50,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330688Z,block_storage_volume,iad,u14postgres,67b2f866-474c-404d-91c9-44557e86cc4e,available,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330694Z,block_storage_volume,iad,u24-FrontEnd,fc572074-c19e-4348-ab51-d6f055f284e1,available,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330699Z,block_storage_volume,iad,u24FrontEnd,323d6bac-cb24-4cb7-9338-f0feaaba9348,available,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330704Z,block_storage_volume,iad,Windows Server 2019Re,b2a3b780-3834-4f63-9fce-8642390536f0,available,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330710Z,block_storage_volume,iad,win2029websql2019,9972f71f-4c48-4285-a7e3-9b7fa6ebe3fc,available,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330715Z,block_storage_volume,iad,Windows Server 2016 + SQL Server 2019,1a1232b3-5993-4c99-9647-46ad7f533c4e,available,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330720Z,block_storage_volume,iad,debian10,342dd659-32da-49be-9ab7-8a2318d39871,available,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330726Z,block_storage_volume,iad,u24backend,43eab59e-673f-4e76-8af3-c7b9b54ffc0a,available,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:27:58.330734Z,block_storage_volume,iad,ubuntu22,df948052-f09e-40a3-9e71-99dd767a46f3,available,,,,,,,,,,,,,,,75,[],,,,,,,,,,,,,,,,,,
2026-07-03T14:28:00.628320Z,load_balancer,iad,frontend- Load-Balancer-01,414358,ACTIVE,{'time': '2026-03-30T09:12:31Z'},,162.209.114.100; 2001:4802:7901:0000:b5fb:af78:0000:0003,,,,,,,,,,,,,,HTTP,3,,,,,,,,,"{""loadBalancer"":{""connectionLogging"":{""enabled"":false},""created"":{""time"":""2026-03-30T09:12:31Z""},""virtualIps"":[{""ipVersion"":""IPV4"",""address"":""162.209.114.100"",""id"":161,""type"":""PUBLIC""},{""ipVersion"":""IPV6"",""address"":""2001:4802:7901:0000:b5fb:af78:0000:0003"",""id"":9116920,""type"":""PUBLIC""}],""sourceAddresses"":{""ipv6Public"":""2001:4802:7901::4/64"",""ipv4Public"":""162.209.114.4"",""ipv4Servicenet"":""10.189.254.4""},""httpsRedirect"":false,""updated"":{""time"":""2026-06-11T18:00:17Z""},""halfClosed"":false,""contentCaching"":{""enabled"":false},""timeout"":30,""algorithm"":""WEIGHTED_LEAST_CONNECTIONS"",""status"":""ACTIVE"",""cluster"":{""name"":""ztm-n01.iad3.lbaas.rackspace.net""},""nodes"":[{""condition"":""ENABLED"",""weight"":1,""status"":""ONLINE"",""address"":""10.176.193.161"",""id"":1277329,""type"":""PRIMARY"",""port"":80},{""condition"":""ENABLED"",""weight"":1,""status"":""ONLINE"",""address"":""10.209.224.7"",""id"":1278145,""type"":""PRIMARY"",""port"":80},{""condition"":""ENABLED"",""weight"":1,""status"":""ONLINE"",""address"":""50.56.158.36"",""id"":1278157,""type"":""PRIMARY"",""port"":80}],""name"":""frontend- Load-Balancer-01"",""id"":414358,""protocol"":""HTTP"",""port"":80}}",,,,,,,
2026-07-03T14:28:01.149448Z,load_balancer,iad,u24backend,414640,ACTIVE,{'time': '2026-04-06T02:32:04Z'},,162.209.114.103; 2001:4802:7901:0000:b5fb:af78:0000:0004,,,,,,,,,,,,,,HTTP,3,,,,,,,,,"{""loadBalancer"":{""connectionLogging"":{""enabled"":false},""created"":{""time"":""2026-04-06T02:32:04Z""},""virtualIps"":[{""ipVersion"":""IPV4"",""address"":""162.209.114.103"",""id"":167,""type"":""PUBLIC""},{""ipVersion"":""IPV6"",""address"":""2001:4802:7901:0000:b5fb:af78:0000:0004"",""id"":9117154,""type"":""PUBLIC""}],""sourceAddresses"":{""ipv6Public"":""2001:4802:7901::6/64"",""ipv4Public"":""162.209.114.6"",""ipv4Servicenet"":""10.189.254.6""},""httpsRedirect"":false,""updated"":{""time"":""2026-04-06T02:32:05Z""},""halfClosed"":false,""contentCaching"":{""enabled"":false},""timeout"":30,""name"":""u24backend"",""id"":414640,""protocol"":""HTTP"",""port"":80,""algorithm"":""LEAST_CONNECTIONS"",""status"":""ACTIVE"",""cluster"":{""name"":""ztm-n03.iad3.lbaas.rackspace.net""},""nodes"":[{""condition"":""ENABLED"",""address"":""50.56.159.90"",""id"":1278148,""type"":""PRIMARY"",""port"":80,""status"":""ONLINE""},{""condition"":""ENABLED"",""address"":""10.209.224.9"",""id"":1278151,""type"":""PRIMARY"",""port"":80,""status"":""ONLINE""},{""condition"":""ENABLED"",""address"":""10.176.192.220"",""id"":1278154,""type"":""PRIMARY"",""port"":80,""status"":""ONLINE""}]}}",,,,,,,
2026-07-03T14:28:01.526557Z,load_balancer,iad,DB_loadbalancer MYSQL,414856,ACTIVE,{'time': '2026-04-11T14:15:26Z'},,162.209.114.67; 2001:4802:7901:0000:b5fb:af78:0000:0005,,,,,,,,,,,,,,MYSQL,2,,,,,,,,,"{""loadBalancer"":{""timeout"":30,""accessList"":[{""address"":""12.13.14.15"",""id"":1018267,""type"":""ALLOW""}],""connectionLogging"":{""enabled"":false},""created"":{""time"":""2026-04-11T14:15:26Z""},""virtualIps"":[{""ipVersion"":""IPV4"",""address"":""162.209.114.67"",""id"":95,""type"":""PUBLIC""},{""ipVersion"":""IPV6"",""address"":""2001:4802:7901:0000:b5fb:af78:0000:0005"",""id"":9117370,""type"":""PUBLIC""}],""httpsRedirect"":false,""updated"":{""time"":""2026-06-09T10:10:21Z""},""halfClosed"":false,""sourceAddresses"":{""ipv6Public"":""2001:4802:7901::5/64"",""ipv4Public"":""162.209.114.5"",""ipv4Servicenet"":""10.189.254.5""},""contentCaching"":{""enabled"":false},""algorithm"":""ROUND_ROBIN"",""status"":""ACTIVE"",""cluster"":{""name"":""ztm-n02.iad3.lbaas.rackspace.net""},""nodes"":[{""condition"":""ENABLED"",""status"":""ONLINE"",""address"":""e75424eee282ddf3f71030a1f3805e741493097b.rackspaceclouddb.com"",""id"":1278640,""type"":""PRIMARY"",""port"":3306},{""condition"":""ENABLED"",""status"":""ONLINE"",""address"":""e43db82aebc277f0745c500c58dd09d0058ba4b1.rackspaceclouddb.com"",""id"":1286989,""type"":""PRIMARY"",""port"":3306}],""name"":""DB_loadbalancer MYSQL"",""id"":414856,""protocol"":""MYSQL"",""port"":3306}}",,,,,,,
2026-07-03T14:28:01.883625Z,load_balancer,iad,LBmariaDB,414895,ACTIVE,{'time': '2026-04-14T21:30:09Z'},,162.209.114.163; 2001:4802:7901:0000:b5fb:af78:0000:0006,,,,,,,,,,,,,,MYSQL,1,,,,,,,,,"{""loadBalancer"":{""connectionLogging"":{""enabled"":false},""created"":{""time"":""2026-04-14T21:30:09Z""},""virtualIps"":[{""ipVersion"":""IPV4"",""address"":""162.209.114.163"",""id"":287,""type"":""PUBLIC""},{""ipVersion"":""IPV6"",""address"":""2001:4802:7901:0000:b5fb:af78:0000:0006"",""id"":9117400,""type"":""PUBLIC""}],""sourceAddresses"":{""ipv6Public"":""2001:4802:7901::6/64"",""ipv4Public"":""162.209.114.6"",""ipv4Servicenet"":""10.189.254.6""},""httpsRedirect"":false,""updated"":{""time"":""2026-04-15T10:14:13Z""},""halfClosed"":false,""contentCaching"":{""enabled"":false},""timeout"":30,""algorithm"":""LEAST_CONNECTIONS"",""status"":""ACTIVE"",""cluster"":{""name"":""ztm-n03.iad3.lbaas.rackspace.net""},""nodes"":[{""condition"":""ENABLED"",""status"":""ONLINE"",""address"":""039ff84fbfa5ba804b581decf28de42c6b152e6d.rackspaceclouddb.com"",""id"":1278643,""type"":""PRIMARY"",""port"":3306}],""name"":""LBmariaDB"",""id"":414895,""protocol"":""MYSQL"",""port"":3306}}",,,,,,,
2026-07-03T14:28:02.232682Z,load_balancer,iad,perconaLB,414898,ACTIVE,{'time': '2026-04-15T10:36:17Z'},,162.209.114.169; 2001:4802:7901:0000:b5fb:af78:0000:0007,,,,,,,,,,,,,,MYSQL,1,,,,,,,,,"{""loadBalancer"":{""connectionLogging"":{""enabled"":false},""created"":{""time"":""2026-04-15T10:36:17Z""},""virtualIps"":[{""ipVersion"":""IPV4"",""address"":""162.209.114.169"",""id"":299,""type"":""PUBLIC""},{""ipVersion"":""IPV6"",""address"":""2001:4802:7901:0000:b5fb:af78:0000:0007"",""id"":9117403,""type"":""PUBLIC""}],""sourceAddresses"":{""ipv6Public"":""2001:4802:7901::6/64"",""ipv4Public"":""162.209.114.6"",""ipv4Servicenet"":""10.189.254.6""},""httpsRedirect"":false,""updated"":{""time"":""2026-04-15T13:06:45Z""},""halfClosed"":false,""contentCaching"":{""enabled"":false},""timeout"":30,""name"":""perconaLB"",""id"":414898,""protocol"":""MYSQL"",""port"":3306,""algorithm"":""LEAST_CONNECTIONS"",""status"":""ACTIVE"",""cluster"":{""name"":""ztm-n03.iad3.lbaas.rackspace.net""},""nodes"":[{""condition"":""ENABLED"",""address"":""1c1bdeab3c6d7e395923205396ca897b97742689.rackspaceclouddb.com"",""id"":1278646,""type"":""PRIMARY"",""port"":3306,""status"":""ONLINE""}]}}",,,,,,,
2026-07-03T14:28:05.409996Z,database_instance,iad,HA percona 8-02,0651b25a-9810-41d2-ac00-d30aae53fcdc,ACTIVE,,,,,,,,,,,,,,,5,,,,percona,8.0,False,fc025a5a-cd1b-4f75-8fda-a327baf0076a,,,,,,,,,,,,
2026-07-03T14:28:05.410021Z,database_instance,iad,drupal,0e0c1ccf-e8be-4e40-8e04-772307364118,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,5.7,False,,,,,,,,,,,,,
2026-07-03T14:28:05.410030Z,database_instance,iad,dbaasmariadb,1456f7cd-0080-45e8-9617-cb797ba2ee97,ACTIVE,,,,,,,,,,,,,,,5,,,,mariadb,10.6,False,,,,,,,,,,,,,
2026-07-03T14:28:05.410035Z,database_instance,iad,HA-Mysql8-01,15794001-4db3-41bf-adbd-a00a149d02d6,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,8.0,False,968a46dd-20f9-4051-bab6-6cf597368575,,,,,,,,,,,,
2026-07-03T14:28:05.410040Z,database_instance,iad,HA-mariaDB-02,1a36ff59-5a25-4777-a8df-aabf6cf7edb0,ACTIVE,,,,,,,,,,,,,,,5,,,,mariadb,10.6,False,37d5f081-d12e-44ad-b555-d5d6c84702e2,,,,,,,,,,,,
2026-07-03T14:28:05.410045Z,database_instance,iad,drupalphp_Database,2c8023c1-bc51-4a07-96b6-8a075250cc21,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,5.7,True,,,,,,,,,,,,,
2026-07-03T14:28:05.410050Z,database_instance,iad,HA percona 8-03,3fdbbf29-3a17-4bd3-9c86-0b74baf18624,ACTIVE,,,,,,,,,,,,,,,5,,,,percona,8.0,False,fc025a5a-cd1b-4f75-8fda-a327baf0076a,,,,,,,,,,,,
2026-07-03T14:28:05.410055Z,database_instance,iad,HA-mariaDB-03,40a3b380-61cf-4a69-a474-d8f68d81c750,ACTIVE,,,,,,,,,,,,,,,5,,,,mariadb,10.6,False,37d5f081-d12e-44ad-b555-d5d6c84702e2,,,,,,,,,,,,
2026-07-03T14:28:05.410059Z,database_instance,iad,lamp_Database,4579ebd6-0409-4ba3-86dc-83e94629dd6d,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,5.7,True,,,,,,,,,,,,,
2026-07-03T14:28:05.410064Z,database_instance,iad,HAdbaasSql-03,4988843f-7f1b-4a12-9a97-a5fefc011970,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,8.0,False,8880f306-8f1d-4153-907e-23d6deb820fe,,,,,,,,,,,,
2026-07-03T14:28:05.410069Z,database_instance,iad,Stack-05_Database,4d0ced3c-c5b5-4cf3-aa17-729cd74ce1e5,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,5.7,False,,,,,,,,,,,,,
2026-07-03T14:28:05.410073Z,database_instance,iad,HAmysql-01,4d3ba66a-081c-411a-ba88-c5d3eae98644,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,8.0,False,4a08b5fc-2c47-49f4-81c1-0b03cae776c8,,,,,,,,,,,,
2026-07-03T14:28:05.410078Z,database_instance,iad,mariad1,4ddfa7e3-7dc4-46b0-9dcb-35ff8d85a92e,ACTIVE,,,,,,,,,,,,,,,5,,,,mariadb,10.6,False,,,,,,,,,,,,,
2026-07-03T14:28:05.410082Z,database_instance,iad,hadbaas-vip-03,4e15dd55-7c7c-4d08-9d2e-055fb7060d59,ACTIVE,,,,,,,,,,,,,,,5,,,,mariadb,10.6,False,929d45da-5271-491d-9bd7-f034c94f7ce8,,,,,,,,,,,,
2026-07-03T14:28:05.410087Z,database_instance,iad,Instance-21,53ed4836-2719-4058-b084-5ca6cffbf2b4,ACTIVE,,,,,,,,,,,,,,,5,,,,percona,8.0,False,,,,,,,,,,,,,
2026-07-03T14:28:05.410091Z,database_instance,iad,mysql8instance,5800f484-5abf-4ba3-97ad-fdf2645e9e07,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,8.0,False,,,,,,,,,,,,,
2026-07-03T14:28:05.410096Z,database_instance,iad,sql,5b05ea2c-c452-4069-97f3-f2bc80e7182f,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,8.0,False,,,,,,,,,,,,,
2026-07-03T14:28:05.410100Z,database_instance,iad,Mariadb,5c916b27-aa26-4a6e-a488-64d6386b90c9,ACTIVE,,,,,,,,,,,,,,,5,,,,mariadb,10.6,False,,,,,,,,,,,,,
2026-07-03T14:28:05.410105Z,database_instance,iad,hadbaas-vip-01,6f7cf30a-1833-49d1-a500-059820a40333,ACTIVE,,,,,,,,,,,,,,,5,,,,mariadb,10.6,False,929d45da-5271-491d-9bd7-f034c94f7ce8,,,,,,,,,,,,
2026-07-03T14:28:05.410109Z,database_instance,iad,Instance-20,7a350577-6f75-48fc-aa8a-fa08a7a38664,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,8.0,False,,,,,,,,,,,,,
2026-07-03T14:28:06.546980Z,ha_database_group,iad,HA-mariaDB,37d5f081-d12e-44ad-b555-d5d6c84702e2,ACTIVE,,,,,,,,,,,,,,,,,,,mariadb,,,,,,,,,,,,,,,
2026-07-03T14:28:06.547004Z,ha_database_group,iad,HAmysql,4a08b5fc-2c47-49f4-81c1-0b03cae776c8,ACTIVE,,,,,,,,,,,,,,,,,,,mysql,,,,,,,,,,,,,,,
2026-07-03T14:28:06.547011Z,ha_database_group,iad,HAdbaasSql,8880f306-8f1d-4153-907e-23d6deb820fe,ACTIVE,,,,,,,,,,,,,,,,,,,mysql,,,,,,,,,,,,,,,
2026-07-03T14:28:06.547016Z,ha_database_group,iad,hadbaas-vip,929d45da-5271-491d-9bd7-f034c94f7ce8,ACTIVE,,,,,,,,,,,,,,,,,,,mariadb,,,,,,,,,,,,,,,
2026-07-03T14:28:06.547021Z,ha_database_group,iad,Instance-05,940bcfce-baf3-4346-8df0-f8c07d5a4075,ERROR,,,,,,,,,,,,,,,,,,,mysql,,,,,,,,,,,,,,,
2026-07-03T14:28:06.547025Z,ha_database_group,iad,HA-Mysql8,968a46dd-20f9-4051-bab6-6cf597368575,ACTIVE,,,,,,,,,,,,,,,,,,,mysql,,,,,,,,,,,,,,,
2026-07-03T14:28:06.547030Z,ha_database_group,iad,HA percona 8,fc025a5a-cd1b-4f75-8fda-a327baf0076a,ACTIVE,,,,,,,,,,,,,,,,,,,percona,,,,,,,,,,,,,,,
2026-07-03T14:28:09.385969Z,cloud_network,iad,public,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""id"":""00000000-0000-0000-0000-000000000000"",""label"":""public""}",,,,,,,
2026-07-03T14:28:09.386008Z,cloud_network,iad,private,11111111-1111-1111-1111-111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""id"":""11111111-1111-1111-1111-111111111111"",""label"":""private""}",,,,,,,
2026-07-03T14:28:11.116698Z,security_group,iad,Security-Group-01,315d0faa-50e4-4017-8097-781c98bcd1cf,,,,,,,,,,,,,,,,,,,3,,,,,,,,,"{""name"":""Security-Group-01"",""tenant_id"":""1342314"",""security_group_rules"":[{""direction"":""ingress"",""protocol"":null,""description"":null,""port_range_max"":null,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/0"",""id"":""029dd642-ae9a-4a33-9fd5-335d04c8fe67"",""port_range_min"":null,""tenant_id"":""1342314""},{""direction"":""ingress"",""protocol"":""TCP"",""description"":null,""port_range_max"":22,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/32"",""id"":""3425fdb6-8fcc-4b95-b4b4-6d05767c1515"",""port_range_min"":22,""tenant_id"":""1342314""},{""direction"":""ingress"",""protocol"":""ICMP"",""description"":null,""port_range_max"":null,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/32"",""id"":""d86be05d-9a6a-42ee-8061-f05c21899616"",""port_range_min"":null,""tenant_id"":""1342314""}],""external_service_id"":null,""external_service"":null,""id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""description"":""""}",,,,,,,
2026-07-03T14:28:11.116747Z,security_group_rule,iad,Security-Group-01,029dd642-ae9a-4a33-9fd5-335d04c8fe67,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":null,""description"":null,""port_range_max"":null,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/0"",""id"":""029dd642-ae9a-4a33-9fd5-335d04c8fe67"",""port_range_min"":null,""tenant_id"":""1342314""}",0.0.0.0/0,ingress,315d0faa-50e4-4017-8097-781c98bcd1cf,,,IPv4,None:Any
2026-07-03T14:28:11.116766Z,security_group_rule,iad,Security-Group-01,3425fdb6-8fcc-4b95-b4b4-6d05767c1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":""TCP"",""description"":null,""port_range_max"":22,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/32"",""id"":""3425fdb6-8fcc-4b95-b4b4-6d05767c1515"",""port_range_min"":22,""tenant_id"":""1342314""}",0.0.0.0/32,ingress,315d0faa-50e4-4017-8097-781c98bcd1cf,,,IPv4,TCP:22
2026-07-03T14:28:11.116779Z,security_group_rule,iad,Security-Group-01,d86be05d-9a6a-42ee-8061-f05c21899616,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":""ICMP"",""description"":null,""port_range_max"":null,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/32"",""id"":""d86be05d-9a6a-42ee-8061-f05c21899616"",""port_range_min"":null,""tenant_id"":""1342314""}",0.0.0.0/32,ingress,315d0faa-50e4-4017-8097-781c98bcd1cf,,,IPv4,ICMP:Any
2026-07-03T14:28:11.116789Z,security_group,iad,DB-Security-Group,36613102-af72-4dfa-b057-abf556c80f17,,,,,,,,,,,,,,,,,,,1,,,,,,,,,"{""name"":""DB-Security-Group"",""tenant_id"":""1342314"",""security_group_rules"":[{""direction"":""ingress"",""protocol"":""TCP"",""description"":null,""port_range_max"":3306,""external_service_id"":null,""external_service"":null,""security_group_id"":""36613102-af72-4dfa-b057-abf556c80f17"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""12.13.14.15/32"",""id"":""3dd9ac95-a0e7-4bf6-97a8-172591fd9a9c"",""port_range_min"":3306,""tenant_id"":""1342314""}],""external_service_id"":null,""external_service"":null,""id"":""36613102-af72-4dfa-b057-abf556c80f17"",""description"":""allow only sql 3306 tcp to DB load balancer""}",,,,,,,
2026-07-03T14:28:11.116801Z,security_group_rule,iad,DB-Security-Group,3dd9ac95-a0e7-4bf6-97a8-172591fd9a9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":""TCP"",""description"":null,""port_range_max"":3306,""external_service_id"":null,""external_service"":null,""security_group_id"":""36613102-af72-4dfa-b057-abf556c80f17"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""12.13.14.15/32"",""id"":""3dd9ac95-a0e7-4bf6-97a8-172591fd9a9c"",""port_range_min"":3306,""tenant_id"":""1342314""}",12.13.14.15/32,ingress,36613102-af72-4dfa-b057-abf556c80f17,,,IPv4,TCP:3306
2026-07-03T14:28:16.102960Z,cloud_files_container,iad,drupalcentos7-drupal_server-aknjrv3sqi2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
2026-07-03T14:28:16.102979Z,cloud_files_container,iad,drupalphp-drupal_server-aygvvma5sbix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,336,,
2026-07-03T14:28:16.102984Z,cloud_files_container,iad,drupalphp-drupal_server-gnxvkq36eyd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
2026-07-03T14:28:16.102988Z,cloud_files_container,iad,jenkins-jenkins_server-6cap5af33uib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,335,,
2026-07-03T14:28:16.102991Z,cloud_files_container,iad,lamp-lamp_server-jhyjomo2nos5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,329,,
2026-07-03T14:28:16.102994Z,cloud_files_container,iad,ospc2flex-export,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,52753904128,,
2026-07-03T14:28:16.102997Z,cloud_files_container,iad,ospc2flex-staging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
2026-07-03T14:28:16.103000Z,cloud_files_container,iad,ospc2flex_exports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
2026-07-03T14:28:16.103003Z,cloud_files_container,iad,vm-images-import,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9971721221,,
2026-07-03T14:28:16.103006Z,cloud_files_container,iad,z_CLOUDDB_BACKUPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,161306349,,
2026-07-03T14:28:39.165220Z,orchestration_stack,iad,jenkins,7d4cbdd7-781a-4873-90f4-f3c04c6ed047,CREATE_FAILED,2026-04-25T05:17:49,,,,,,,,,,,,,,,,,,,,,,,,,,"{""description"":"""",""parent"":null,""stack_status_reason"":""Resource CREATE failed: Error: resources.jenkins_server: Rackspace Cloud automation failed"",""stack_name"":""jenkins"",""stack_user_project_id"":""1342314"",""deletion_time"":null,""creation_time"":""2026-04-25T05:17:49"",""links"":[{""href"":""https://iad.orchestration.api.rackspacecloud.com/v1/1342314/stacks/jenkins/7d4cbdd7-781a-4873-90f4-f3c04c6ed047"",""rel"":""self""}],""updated_time"":null,""stack_owner"":null,""stack_status"":""CREATE_FAILED"",""id"":""7d4cbdd7-781a-4873-90f4-f3c04c6ed047"",""tags"":null}",,,,,,,Resource CREATE failed: Error: resources.jenkins_server: Rackspace Cloud automation failed
2026-07-03T14:28:39.165287Z,orchestration_stack,iad,drupalphp,6586fefe-da29-4834-bcba-d38b2698a150,CREATE_FAILED,2026-04-25T05:12:52,,,,,,,,,,,,,,,,,,,,,,,,,,"{""description"":"""",""parent"":null,""stack_status_reason"":""Resource CREATE failed: Error: resources.drupal_server: Rackspace Cloud automation failed"",""stack_name"":""drupalphp"",""stack_user_project_id"":""1342314"",""deletion_time"":null,""creation_time"":""2026-04-25T05:12:52"",""links"":[{""href"":""https://iad.orchestration.api.rackspacecloud.com/v1/1342314/stacks/drupalphp/6586fefe-da29-4834-bcba-d38b2698a150"",""rel"":""self""}],""updated_time"":null,""stack_owner"":null,""stack_status"":""CREATE_FAILED"",""id"":""6586fefe-da29-4834-bcba-d38b2698a150"",""tags"":null}",,,,,,,Resource CREATE failed: Error: resources.drupal_server: Rackspace Cloud automation failed
